dataset,track_id,file_or_stem,audio_path,ref_beats_path,has_ref_beats,num_ref_beats,num_est_beats,beat_fmeasure,status,note
gtzan_genre,blues.00022,blues.00022,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00022.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00022.beats,true,49,49,0.877551,ok,
gtzan_genre,pop.00093,pop.00093,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00093.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00093.beats,true,67,67,1.0,ok,
gtzan_genre,blues.00037,blues.00037,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00037.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00037.beats,true,37,38,0.906667,ok,
gtzan_genre,reggae.00028,reggae.00028,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00028.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00028.beats,true,78,78,1.0,ok,
gtzan_genre,disco.00079,disco.00079,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00079.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00079.beats,true,61,61,1.0,ok,
gtzan_genre,reggae.00080,reggae.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00080.beats,true,50,50,1.0,ok,
gtzan_genre,reggae.00051,reggae.00051,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00051.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00051.beats,true,64,64,1.0,ok,
gtzan_genre,classical.00022,classical.00022,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00022.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00022.beats,true,50,53,0.854369,ok,
gtzan_genre,reggae.00075,reggae.00075,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00075.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00075.beats,true,72,72,1.0,ok,
gtzan_genre,metal.00020,metal.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00020.beats,true,97,57,0.636364,ok,
gtzan_genre,reggae.00071,reggae.00071,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00071.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00071.beats,true,70,35,0.666667,ok,
gtzan_genre,metal.00050,metal.00050,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00050.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00050.beats,true,113,57,0.670588,ok,
gtzan_genre,reggae.00093,reggae.00093,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00093.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00093.beats,true,90,45,0.666667,ok,
gtzan_genre,blues.00027,blues.00027,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00027.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00027.beats,true,47,48,0.673684,ok,
gtzan_genre,rock.00059,rock.00059,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00059.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00059.beats,true,58,58,1.0,ok,
gtzan_genre,metal.00096,metal.00096,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00096.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00096.beats,true,47,84,0.564885,ok,
gtzan_genre,rock.00065,rock.00065,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00065.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00065.beats,true,31,62,0.666667,ok,
gtzan_genre,jazz.00047,jazz.00047,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00047.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00047.beats,true,104,104,1.0,ok,
gtzan_genre,metal.00049,metal.00049,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00049.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00049.beats,true,99,50,0.0,ok,
gtzan_genre,jazz.00087,jazz.00087,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00087.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00087.beats,true,66,34,0.6,ok,
gtzan_genre,blues.00046,blues.00046,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00046.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00046.beats,true,61,61,1.0,ok,
gtzan_genre,country.00024,country.00024,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00024.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00024.beats,true,64,64,1.0,ok,
gtzan_genre,pop.00014,pop.00014,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00014.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00014.beats,true,57,58,0.991304,ok,
gtzan_genre,classical.00049,classical.00049,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00049.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00049.beats,true,38,38,0.552632,ok,
gtzan_genre,reggae.00001,reggae.00001,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00001.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00001.beats,true,39,39,1.0,ok,
gtzan_genre,rock.00052,rock.00052,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00052.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00052.beats,true,48,48,1.0,ok,
gtzan_genre,rock.00038,rock.00038,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00038.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00038.beats,true,34,67,0.673267,ok,
gtzan_genre,hiphop.00036,hiphop.00036,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00036.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00036.beats,true,59,65,0.774194,ok,
gtzan_genre,reggae.00091,reggae.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00091.beats,true,72,72,1.0,ok,
gtzan_genre,classical.00074,classical.00074,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00074.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00074.beats,true,80,80,0.9875,ok,
gtzan_genre,reggae.00013,reggae.00013,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00013.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00013.beats,true,61,61,1.0,ok,
gtzan_genre,disco.00080,disco.00080,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00080.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00080.beats,true,49,49,1.0,ok,
gtzan_genre,country.00025,country.00025,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00025.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00025.beats,true,35,36,0.929577,ok,
gtzan_genre,reggae.00050,reggae.00050,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00050.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00050.beats,true,94,47,0.666667,ok,
gtzan_genre,classical.00019,classical.00019,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00019.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00019.beats,true,48,48,0.8125,ok,
gtzan_genre,country.00077,country.00077,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00077.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00077.beats,true,91,46,0.671533,ok,
gtzan_genre,pop.00049,pop.00049,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00049.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00049.beats,true,30,59,0.674157,ok,
gtzan_genre,blues.00016,blues.00016,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00016.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00016.beats,true,51,100,0.675497,ok,
gtzan_genre,country.00048,country.00048,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00048.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00048.beats,true,58,60,0.966102,ok,
gtzan_genre,classical.00094,classical.00094,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00094.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00094.beats,true,42,43,0.776471,ok,
gtzan_genre,disco.00043,disco.00043,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00043.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00043.beats,true,64,64,1.0,ok,
gtzan_genre,metal.00045,metal.00045,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00045.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00045.beats,true,31,60,0.659341,ok,
gtzan_genre,reggae.00083,reggae.00083,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00083.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00083.beats,true,33,33,0.939394,ok,
gtzan_genre,hiphop.00098,hiphop.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00098.beats,true,54,107,0.670807,ok,
gtzan_genre,classical.00018,classical.00018,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00018.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00018.beats,true,40,39,0.379747,ok,
gtzan_genre,reggae.00067,reggae.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00067.beats,true,84,84,1.0,ok,
gtzan_genre,disco.00032,disco.00032,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00032.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00032.beats,true,56,55,0.990991,ok,
gtzan_genre,blues.00084,blues.00084,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00084.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00084.beats,true,56,56,1.0,ok,
gtzan_genre,disco.00065,disco.00065,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00065.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00065.beats,true,66,66,1.0,ok,
gtzan_genre,reggae.00012,reggae.00012,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00012.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00012.beats,true,131,66,0.670051,ok,
gtzan_genre,pop.00017,pop.00017,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00017.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00017.beats,true,55,28,0.626506,ok,
gtzan_genre,metal.00056,metal.00056,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00056.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00056.beats,true,108,54,0.666667,ok,
gtzan_genre,metal.00076,metal.00076,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00076.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00076.beats,true,70,70,1.0,ok,
gtzan_genre,jazz.00004,jazz.00004,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00004.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00004.beats,true,31,31,0.870968,ok,
gtzan_genre,hiphop.00061,hiphop.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00061.beats,true,46,46,1.0,ok,
gtzan_genre,country.00081,country.00081,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00081.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00081.beats,true,90,90,1.0,ok,
gtzan_genre,jazz.00093,jazz.00093,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00093.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00093.beats,true,83,41,0.66129,ok,
gtzan_genre,hiphop.00029,hiphop.00029,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00029.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00029.beats,true,47,47,1.0,ok,
gtzan_genre,metal.00003,metal.00003,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00003.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00003.beats,true,97,50,0.666667,ok,
gtzan_genre,reggae.00061,reggae.00061,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00061.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00061.beats,true,46,46,1.0,ok,
gtzan_genre,country.00020,country.00020,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00020.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00020.beats,true,52,52,1.0,ok,
gtzan_genre,country.00041,country.00041,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00041.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00041.beats,true,66,66,1.0,ok,
gtzan_genre,reggae.00031,reggae.00031,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00031.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00031.beats,true,80,80,1.0,ok,
gtzan_genre,jazz.00034,jazz.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00034.beats,true,96,98,0.989691,ok,
gtzan_genre,country.00082,country.00082,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00082.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00082.beats,true,116,59,0.662857,ok,
gtzan_genre,jazz.00037,jazz.00037,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00037.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00037.beats,true,49,49,1.0,ok,
gtzan_genre,rock.00067,rock.00067,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00067.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00067.beats,true,53,53,1.0,ok,
gtzan_genre,hiphop.00000,hiphop.00000,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00000.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00000.beats,true,60,60,1.0,ok,
gtzan_genre,metal.00099,metal.00099,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00099.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00099.beats,true,36,73,0.66055,ok,
gtzan_genre,rock.00058,rock.00058,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00058.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00058.beats,true,58,29,0.666667,ok,
gtzan_genre,rock.00086,rock.00086,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00086.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00086.beats,true,66,66,1.0,ok,
gtzan_genre,pop.00016,pop.00016,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00016.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00016.beats,true,55,55,0.981818,ok,
gtzan_genre,rock.00003,rock.00003,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00003.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00003.beats,true,48,48,1.0,ok,
gtzan_genre,blues.00039,blues.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00039.beats,true,58,58,0.982759,ok,
gtzan_genre,classical.00053,classical.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00053.beats,true,108,35,0.447552,ok,
gtzan_genre,classical.00033,classical.00033,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00033.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00033.beats,true,53,31,0.166667,ok,
gtzan_genre,pop.00075,pop.00075,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00075.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00075.beats,true,47,47,1.0,ok,
gtzan_genre,metal.00095,metal.00095,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00095.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00095.beats,true,39,76,0.626087,ok,
gtzan_genre,blues.00091,blues.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00091.beats,true,63,31,0.659574,ok,
gtzan_genre,blues.00070,blues.00070,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00070.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00070.beats,true,74,74,1.0,ok,
gtzan_genre,hiphop.00087,hiphop.00087,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00087.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00087.beats,true,51,51,1.0,ok,
gtzan_genre,rock.00039,rock.00039,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00039.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00039.beats,true,72,73,0.910345,ok,
gtzan_genre,metal.00072,metal.00072,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00072.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00072.beats,true,60,60,1.0,ok,
gtzan_genre,metal.00027,metal.00027,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00027.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00027.beats,true,128,64,0.645833,ok,
gtzan_genre,blues.00033,blues.00033,dataset\mirdata_gtzan_genre\gtzan_genre\genres\blues\blues.00033.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_blues_00033.beats,true,77,39,0.568966,ok,
gtzan_genre,classical.00091,classical.00091,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00091.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00091.beats,true,43,46,0.719101,ok,
gtzan_genre,reggae.00041,reggae.00041,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00041.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00041.beats,true,73,73,1.0,ok,
gtzan_genre,classical.00093,classical.00093,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00093.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00093.beats,true,69,69,0.985507,ok,
gtzan_genre,classical.00088,classical.00088,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00088.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00088.beats,true,52,52,1.0,ok,
gtzan_genre,country.00097,country.00097,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00097.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00097.beats,true,19,57,0.5,ok,
gtzan_genre,country.00047,country.00047,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00047.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00047.beats,true,75,75,1.0,ok,
gtzan_genre,jazz.00089,jazz.00089,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00089.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00089.beats,true,28,28,0.892857,ok,
gtzan_genre,disco.00024,disco.00024,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00024.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00024.beats,true,64,64,1.0,ok,
gtzan_genre,rock.00098,rock.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00098.beats,true,55,55,1.0,ok,
gtzan_genre,reggae.00017,reggae.00017,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00017.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00017.beats,true,62,63,0.992,ok,
gtzan_genre,metal.00010,metal.00010,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00010.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00010.beats,true,103,55,0.139241,ok,
gtzan_genre,rock.00004,rock.00004,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00004.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00004.beats,true,39,39,1.0,ok,
gtzan_genre,hiphop.00055,hiphop.00055,dataset\mirdata_gtzan_genre\gtzan_genre\genres\hiphop\hiphop.00055.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_hiphop_00055.beats,true,41,41,1.0,ok,
gtzan_genre,country.00094,country.00094,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00094.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00094.beats,true,57,57,1.0,ok,
gtzan_genre,metal.00001,metal.00001,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00001.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00001.beats,true,78,78,1.0,ok,
gtzan_genre,rock.00015,rock.00015,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00015.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00015.beats,true,52,52,0.865385,ok,
gtzan_genre,metal.00017,metal.00017,dataset\mirdata_gtzan_genre\gtzan_genre\genres\metal\metal.00017.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_metal_00017.beats,true,107,54,0.111801,ok,
gtzan_genre,rock.00071,rock.00071,dataset\mirdata_gtzan_genre\gtzan_genre\genres\rock\rock.00071.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_rock_00071.beats,true,56,56,1.0,ok,
gtzan_genre,country.00008,country.00008,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00008.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00008.beats,true,33,33,1.0,ok,
gtzan_genre,jazz.00053,jazz.00053,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00053.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00053.beats,true,96,98,0.989691,ok,
gtzan_genre,reggae.00034,reggae.00034,dataset\mirdata_gtzan_genre\gtzan_genre\genres\reggae\reggae.00034.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_reggae_00034.beats,true,94,47,0.666667,ok,
gtzan_genre,disco.00040,disco.00040,dataset\mirdata_gtzan_genre\gtzan_genre\genres\disco\disco.00040.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_disco_00040.beats,true,69,69,1.0,ok,
gtzan_genre,jazz.00060,jazz.00060,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00060.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00060.beats,true,49,49,1.0,ok,
gtzan_genre,classical.00027,classical.00027,dataset\mirdata_gtzan_genre\gtzan_genre\genres\classical\classical.00027.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_classical_00027.beats,true,36,36,0.0,ok,
gtzan_genre,pop.00023,pop.00023,dataset\mirdata_gtzan_genre\gtzan_genre\genres\pop\pop.00023.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_pop_00023.beats,true,52,52,1.0,ok,
gtzan_genre,country.00098,country.00098,dataset\mirdata_gtzan_genre\gtzan_genre\genres\country\country.00098.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_country_00098.beats,true,60,60,1.0,ok,
gtzan_genre,jazz.00064,jazz.00064,dataset\mirdata_gtzan_genre\gtzan_genre\genres\jazz\jazz.00064.wav,dataset\mirdata_gtzan_genre\gtzan_tempo_beat-main\beats\gtzan_jazz_00064.beats,true,102,51,0.666667,ok,
